"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","GO:0000977",0.0156317847226067,1,2,2,"RNA polymerase II regulatory region sequence-specific DNA binding","MF"
"2","GO:0044212",0.016692370768403,0.998567641667646,3,7,"transcription regulatory region DNA binding","MF"
"3","GO:2001147",0.0168129285025186,1,2,2,"camalexin binding","MF"
"4","GO:2001227",0.0168129285025186,1,2,2,"quercitrin binding","MF"
"5","GO:0046910",0.0232284349717212,0.999277435075133,2,3,"pectinesterase inhibitor activity","MF"
"6","GO:0016301",0.0272737063544947,0.993778448616933,5,30,"kinase activity","MF"
"7","GO:0008134",0.0328798940806929,0.998758701858314,2,3,"transcription factor binding","MF"
"8","GO:0004364",0.0329933433702973,0.996291967572484,3,7,"glutathione transferase activity","MF"
"9","GO:0046983",0.0393891801965815,0.99474053445572,3,9,"protein dimerization activity","MF"
"10","GO:0043295",0.0435247040920066,0.998072710124131,2,3,"glutathione binding","MF"
"11","GO:0050897",0.0435247040920066,0.998072710124131,2,3,"cobalt ion binding","MF"
"12","GO:0003700",0.0470884145101181,0.986008241909001,6,31,"DNA-binding transcription factor activity","MF"
"13","GO:0005319",0.053816675466202,1,1,1,"lipid transporter activity","MF"
"14","GO:0004351",0.0590569206646767,1,1,1,"glutamate decarboxylase activity","MF"
"15","GO:0009916",0.0821040445011642,1,1,1,"alternative oxidase activity","MF"
"16","GO:0102721",0.0821040445011642,1,1,1,"ubiquinol:oxygen oxidoreductase activity","MF"
"17","GO:0008168",0.100213951040695,1,1,1,"methyltransferase activity","MF"
"18","GO:0008271",0.105501094331797,0.997129324618497,1,2,"secondary active sulfate transmembrane transporter activity","MF"
"19","GO:0015116",0.105501094331797,0.997129324618497,1,2,"sulfate transmembrane transporter activity","MF"
"20","GO:0015293",0.105501094331797,0.997129324618497,1,2,"symporter activity","MF"
"21","GO:0015301",0.105501094331797,0.997129324618497,1,2,"anion:anion antiporter activity","MF"
"22","GO:0005516",0.108461456775211,0.984270547210965,2,9,"calmodulin binding","MF"
"23","GO:0030170",0.113052765328183,0.9966897338389,1,2,"pyridoxal phosphate binding","MF"
"24","GO:0030599",0.113780196280574,0.996645631140555,1,2,"pectinesterase activity","MF"
"25","GO:0045330",0.113780196280574,0.996645631140555,1,2,"aspartyl esterase activity","MF"
"26","GO:0030246",0.123914936913987,0.980165036738183,2,10,"carbohydrate binding","MF"
"27","GO:0004674",0.131305177234086,0.965978601662712,3,22,"protein serine/threonine kinase activity","MF"
"28","GO:0004601",0.133431565943504,0.978618033909676,2,8,"peroxidase activity","MF"
"29","GO:0004724",0.138687594432653,0.994945516992775,1,2,"magnesium-dependent protein serine/threonine phosphatase activity","MF"
"30","GO:0016740",0.146547951559923,0.974510459782075,2,9,"transferase activity","MF"
"31","GO:0042626",0.151874904911356,0.990008481106302,1,6,"ATPase activity, coupled to transmembrane movement of substances","MF"
"32","GO:0004857",0.154402566170507,1,1,1,"enzyme inhibitor activity","MF"
"33","GO:0043565",0.158930641326571,0.956179366757647,3,17,"sequence-specific DNA binding","MF"
"34","GO:0003677",0.169747667595634,0.940444317705484,4,27,"DNA binding","MF"
"35","GO:0005507",0.172899083477941,0.968497104157991,2,7,"copper ion binding","MF"
"36","GO:0004722",0.188150192674865,0.987382049868266,1,3,"protein serine/threonine phosphatase activity","MF"
