"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1","GO:0009408",9.03897514254771e-11,1,30,50,"response to heat","BP"
"2","GO:0015979",1.12030935408624e-09,0.999999999855544,27,41,"photosynthesis","BP"
"3","GO:0009644",6.07190244990641e-08,0.999999995183146,16,22,"response to high light intensity","BP"
"4","GO:0034605",5.16508280654723e-07,0.99999996214817,13,18,"cellular response to heat","BP"
"5","GO:0009767",5.55520644309591e-06,1,8,8,"photosynthetic electron transport chain","BP"
"6","GO:0042542",2.14888136787733e-05,0.999998946455185,9,11,"response to hydrogen peroxide","BP"
"7","GO:0006457",6.30839588535547e-05,0.999981352913911,23,57,"protein folding","BP"
"8","GO:0009651",0.000371815253937275,0.999857943331351,27,78,"response to salt stress","BP"
"9","GO:0010200",0.000498362293609123,0.999967487730206,7,9,"response to chitin","BP"
"10","GO:0000079",0.000505180160826988,0.999984835468242,5,6,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"11","GO:0043484",0.000792606935287853,1,4,4,"regulation of RNA splicing","BP"
"12","GO:0009768",0.00142166861915527,0.999824036515928,8,12,"photosynthesis, light harvesting in photosystem I","BP"
"13","GO:0061408",0.00155100327136907,1,4,4,"positive regulation of transcription from RNA polymerase II promoter in response to heat stress","BP"
"14","GO:0042026",0.00216173086053151,0.999568062934838,9,20,"protein refolding","BP"
"15","GO:0006950",0.00233314202096086,0.999919810809855,4,5,"response to stress","BP"
"16","GO:0034620",0.00236545828502083,0.999743949976414,6,10,"cellular response to unfolded protein","BP"
"17","GO:0010196",0.00263722841860229,0.999880991238941,5,6,"nonphotochemical quenching","BP"
"18","GO:0009626",0.00351863161434685,0.999687255160333,5,8,"plant-type hypersensitive response","BP"
"19","GO:0000103",0.00399349880025902,0.999838822318396,4,5,"sulfate assimilation","BP"
"20","GO:0051726",0.00441601769665618,0.999289632320986,7,13,"regulation of cell cycle","BP"
"21","GO:0010119",0.00508321753389849,0.999779161147285,4,5,"regulation of stomatal movement","BP"
"22","GO:0010286",0.0052261170171888,0.998794241135258,9,20,"heat acclimation","BP"
"23","GO:0080167",0.00570840594386219,0.998725605900701,9,18,"response to karrikin","BP"
"24","GO:1901562",0.00596607010416688,1,3,3,"response to paraquat","BP"
"25","GO:0031930",0.00704282865440785,1,3,3,"mitochondria-nucleus signaling pathway","BP"
"26","GO:0009615",0.00827111110964107,0.999381554774154,4,6,"response to virus","BP"
"27","GO:0006486",0.00914341959872174,1,3,3,"protein glycosylation","BP"
"28","GO:0019464",0.0107686884247666,1,3,3,"glycine decarboxylation via glycine cleavage system","BP"
"29","GO:0009416",0.0109618379150016,0.996145185751484,13,34,"response to light stimulus","BP"
"30","GO:0009414",0.0112154450995589,0.995582733446341,15,46,"response to water deprivation","BP"
"31","GO:0007088",0.0117090012724976,0.999511847606494,3,4,"regulation of mitotic nuclear division","BP"
"32","GO:0055114",0.0118303118495892,0.993369199972626,34,130,"oxidation-reduction process","BP"
"33","GO:0009561",0.0121728164336277,0.998972795336374,4,6,"megagametogenesis","BP"
