"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","path:ath00940",3.72010330486526e-07,0.999999940476416,15,274,"Phenylpropanoid biosynthesis","KEGG"
"2","path:ath01100",0.000528156890094779,0.999745796494138,63,4065,"Metabolic pathways","KEGG"
"3","path:ath04626",0.000595877185420388,0.999851375350117,11,312,"Plant-pathogen interaction","KEGG"
"4","path:ath04136",0.00308460704130379,0.999545344365333,5,88,"Autophagy - other","KEGG"
"5","path:ath00945",0.00680384947098749,0.999765204428556,2,12,"Stilbenoid, diarylheptanoid and gingerol biosynthesis","KEGG"
"6","path:ath04016",0.0110776991065198,0.996975519634384,7,221,"MAPK signaling pathway - plant","KEGG"
"7","path:ath00360",0.015859491733238,0.997235010119433,4,85,"Phenylalanine metabolism","KEGG"
"8","path:ath00350",0.0198482166863575,0.996294463489417,4,90,"Tyrosine metabolism","KEGG"
"9","path:ath00460",0.0339959958404394,0.990837088511169,5,156,"Cyanoamino acid metabolism","KEGG"
"10","path:ath00601",0.0402840705561057,0.999387028691552,1,4,"Glycosphingolipid biosynthesis - lacto and neolacto series","KEGG"
"11","path:ath00480",0.0409195855471846,0.988394057126558,5,174,"Glutathione metabolism","KEGG"
"12","path:ath00941",0.0483827485600059,0.994836446384852,2,34,"Flavonoid biosynthesis","KEGG"
"13","path:ath00400",0.0615013101086794,0.983538252861704,4,129,"Phenylalanine, tyrosine and tryptophan biosynthesis","KEGG"
"14","path:ath00071",0.0682277818705579,0.985449533046529,3,82,"Fatty acid degradation","KEGG"
"15","path:ath01040",0.0730953639751419,0.990136610012579,2,39,"Biosynthesis of unsaturated fatty acids","KEGG"
"16","path:ath01110",0.0953355533537296,0.937554400785718,29,2016,"Biosynthesis of secondary metabolites","KEGG"
"17","path:ath00520",0.107156506066729,0.960005869268352,5,222,"Amino sugar and nucleotide sugar metabolism","KEGG"
"18","path:ath00603",0.156425849324719,0.98800217519251,1,15,"Glycosphingolipid biosynthesis - globo and isoglobo series","KEGG"
"19","path:ath00561",0.190803510229446,0.936191030251193,3,130,"Glycerolipid metabolism","KEGG"
"20","path:ath00130",0.21427275198334,0.94454974265898,2,76,"Ubiquinone and other terpenoid-quinone biosynthesis","KEGG"
"21","path:ath00500",0.217496012328585,0.890325136444643,6,349,"Starch and sucrose metabolism","KEGG"
"22","path:ath00564",0.220768477010504,0.906662043189135,4,209,"Glycerophospholipid metabolism","KEGG"
"23","path:ath00920",0.2534650921044,0.926885498542289,2,85,"Sulfur metabolism","KEGG"
"24","path:ath00562",0.257623202294115,0.900525647716425,3,152,"Inositol phosphate metabolism","KEGG"
"25","path:ath04144",0.260028756165453,0.870606016219861,5,302,"Endocytosis","KEGG"
"26","path:ath00430",0.269118063909544,0.961694559656974,1,27,"Taurine and hypotaurine metabolism","KEGG"
"27","path:ath00760",0.286190955001524,0.956255541395615,1,29,"Nicotinate and nicotinamide metabolism","KEGG"
"28","path:ath04070",0.297608392129767,0.876475189799007,3,166,"Phosphatidylinositol signaling system","KEGG"
"29","path:ath03060",0.30090648555218,0.902657322710146,2,100,"Protein export","KEGG"
"30","path:ath00250",0.314639588096811,0.89514471436681,2,98,"Alanine, aspartate and glutamate metabolism","KEGG"
"31","path:ath04120",0.330839467768271,0.834698160205354,4,266,"Ubiquitin mediated proteolysis","KEGG"
